start_station_id,171,183,189,225,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,264,265,266,273,275,277,284,285,289,290,296,297,340,341,342,343,344,345,346,347,349,350,351,352,353,354,355,356,357,358,359,366,648,820,860,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,887,888,889,890,891,965,981,982,991,1017,1018,1019,1024,1025,1026,1027,1028,1030,1031,1032,1033,1038,1039,1040,1041,1042,1050,1051,1052,1055,1090,1091,1092,1093,1094,1095,1096,1097,1098,1102,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1737,1738,1739,1743,1744,1745,1746,1747,1748,1749,1752,1753,1754,1756,1757,1758,1763,1764,1765,1766,1767,1768,1769,1770,1798,1799,1800,1807,1808,1809,1813,1814,1815,1818,1819,1820,1821,1822,1823,1824,1859,1860,1864,1865,1866,1868,1869,1870,1871,1874,1877,2259,2263,2265,2268
251,0.0,0.0009233610341643582,0.0,0.0046168051708217915,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.003693444136657433,0.22437673130193905,0.01662049861495845,0.0009233610341643582,0.0,0.0018467220683287165,0.0,0.0,0.002770083102493075,0.0,0.0018467220683287165,0.0009233610341643582,0.012003693444136657,0.009233610341643583,0.0009233610341643582,0.0018467220683287165,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.002770083102493075,0.014773776546629732,0.008310249307479225,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0009233610341643582,0.017543859649122806,0.0,0.002770083102493075,0.0009233610341643582,0.024007386888273315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.012003693444136657,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0046168051708217915,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0009233610341643582,0.003693444136657433,0.002770083102493075,0.0009233610341643582,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.002770083102493075,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.003693444136657433,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0
252,0.013850415512465374,0.0046168051708217915,0.01662049861495845,0.0018467220683287165,0.002770083102493075,0.0009233610341643582,0.010156971375807941,0.0046168051708217915,0.0009233610341643582,0.0009233610341643582,0.018467220683287166,0.0046168051708217915,0.0018467220683287165,0.0,0.0009233610341643582,0.0,0.0018467220683287165,0.003693444136657433,0.009233610341643583,0.0009233610341643582,0.0,0.00554016620498615,0.02123730378578024,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.002770083102493075,0.003693444136657433,0.024007386888273315,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0009233610341643582,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.00554016620498615,0.003693444136657433,0.0,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0009233610341643582,0.002770083102493075,0.0,0.0,0.0,0.0046168051708217915,0.002770083102493075,0.0009233610341643582,0.0,0.0009233610341643582,0.003693444136657433,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.003693444136657433,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0,0.006463527239150508,0.0,0.0,0.0,0.0,0.0,0.009233610341643583,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0,0.008310249307479225,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.01569713758079409,0.008310249307479225,0.048938134810710986,0.0009233610341643582,0.0046168051708217915,0.0018467220683287165,0.03785780240073869,0.010156971375807941,0.0018467220683287165,0.0,0.006463527239150508,0.0332409972299169,0.0018467220683287165,0.0009233610341643582,0.003693444136657433,0.0018467220683287165,0.003693444136657433,0.0,0.03970452446906741,0.0,0.002770083102493075,0.02123730378578024,0.11080332409972299,0.0,0.0046168051708217915,0.003693444136657433,0.0,0.0,0.0018467220683287165,0.003693444136657433,0.002770083102493075,0.14866112650046168,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008310249307479225,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0009233610341643582,0.00554016620498615,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.01569713758079409,0.0,0.007386888273314866,0.010156971375807941,0.013850415512465374,0.0,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0018467220683287165,0.007386888273314866,0.0,0.0,0.002770083102493075,0.0046168051708217915,0.0018467220683287165,0.007386888273314866,0.0009233610341643582,0.0009233610341643582,0.002770083102493075,0.003693444136657433,0.0,0.0,0.0,0.020313942751615882,0.00554016620498615,0.0046168051708217915,0.0018467220683287165,0.0009233610341643582,0.010156971375807941,0.0,0.0,0.0,0.0,0.002770083102493075,0.014773776546629732,0.0046168051708217915,0.0,0.0,0.0018467220683287165,0.0,0.0,0.014773776546629732,0.002770083102493075,0.0018467220683287165,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0,0.00554016620498615,0.0,0.0018467220683287165,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.00554016620498615,0.0,0.0046168051708217915,0.0,0.0,0.0,0.0,0.00554016620498615,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582
254,0.012003693444136657,0.0,0.02123730378578024,0.0,0.002770083102493075,0.0,0.0221606648199446,0.0046168051708217915,0.0,0.002770083102493075,0.003693444136657433,0.003693444136657433,0.019390581717451522,0.0009233610341643582,0.002770083102493075,0.0,0.0,0.0018467220683287165,0.008310249307479225,0.0,0.003693444136657433,0.00554016620498615,0.038781163434903045,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.018467220683287166,0.0,0.002770083102493075,0.0018467220683287165,0.0,0.0,0.0018467220683287165,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.00554016620498615,0.0,0.0,0.0009233610341643582,0.0046168051708217915,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.002770083102493075,0.00554016620498615,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.003693444136657433,0.0009233610341643582,0.0,0.0,0.0,0.008310249307479225,0.0,0.002770083102493075,0.0,0.0018467220683287165,0.0110803324099723,0.0009233610341643582,0.0,0.0,0.0,0.0,0.006463527239150508,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.00554016620498615,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.003693444136657433,0.0,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0046168051708217915,0.0,0.0,0.0018467220683287165,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.006463527239150508,0.017543859649122806,0.006463527239150508,0.009233610341643583,0.0009233610341643582,0.0110803324099723,0.0110803324099723,0.002770083102493075,0.023084025854108958,0.0018467220683287165,0.007386888273314866,0.007386888273314866,0.002770083102493075,0.0,0.02123730378578024,0.018467220683287166,0.012003693444136657,0.01662049861495845,0.012927054478301015,0.0046168051708217915,0.0009233610341643582,0.008310249307479225,0.07386888273314866,0.0,0.0,0.002770083102493075,0.0009233610341643582,0.0018467220683287165,0.006463527239150508,0.03139427516158818,0.0018467220683287165,0.03139427516158818,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.0009233610341643582,0.0,0.0,0.012927054478301015,0.0009233610341643582,0.0009233610341643582,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,0.0046168051708217915,0.002770083102493075,0.032317636195752536,0.00554016620498615,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0046168051708217915,0.003693444136657433,0.0,0.00554016620498615,0.0,0.0,0.0,0.009233610341643583,0.0,0.00554016620498615,0.00554016620498615,0.0009233610341643582,0.0009233610341643582,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.008310249307479225,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.002770083102493075,0.017543859649122806,0.0018467220683287165,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.0009233610341643582,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.003693444136657433,0.0009233610341643582,0.0,0.0009233610341643582,0.003693444136657433,0.0,0.0009233610341643582,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.01569713758079409,0.0009233610341643582,0.019390581717451522,0.0009233610341643582,0.0,0.020313942751615882,0.0,0.0018467220683287165,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582
257,0.008310249307479225,0.0046168051708217915,0.002770083102493075,0.017543859649122806,0.00554016620498615,0.0018467220683287165,0.04986149584487535,0.002770083102493075,0.0664819944598338,0.00554016620498615,0.0,0.0,0.0,0.0,0.006463527239150508,0.20498614958448755,0.0,0.00554016620498615,0.0,0.009233610341643583,0.01662049861495845,0.006463527239150508,0.008310249307479225,0.0,0.002770083102493075,0.0009233610341643582,0.00554016620498615,0.00554016620498615,0.020313942751615882,0.0009233610341643582,0.0018467220683287165,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.00554016620498615,0.003693444136657433,0.003693444136657433,0.012927054478301015,0.0,0.0009233610341643582,0.0,0.014773776546629732,0.002770083102493075,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.002770083102493075,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0018467220683287165,0.0,0.0,0.0,0.01569713758079409,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0046168051708217915,0.0009233610341643582,0.0,0.0,0.003693444136657433,0.0110803324099723,0.0046168051708217915,0.12465373961218837,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.0,0.008310249307479225,0.008310249307479225,0.13573407202216067,0.012003693444136657,0.0009233610341643582,0.012927054478301015,0.05632502308402586,0.01569713758079409,0.0009233610341643582,0.0009233610341643582,0.003693444136657433,0.0,0.010156971375807941,0.0,0.030470914127423823,0.008310249307479225,0.0018467220683287165,0.0018467220683287165,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0018467220683287165,0.007386888273314866,0.0046168051708217915,0.002770083102493075,0.01662049861495845,0.0,0.014773776546629732,0.0046168051708217915,0.012003693444136657,0.0,0.0018467220683287165,0.0,0.0,0.0018467220683287165,0.007386888273314866,0.0009233610341643582,0.003693444136657433,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.007386888273314866,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.003693444136657433,0.0018467220683287165,0.0018467220683287165,0.014773776546629732,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.009233610341643583,0.006463527239150508,0.0,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0,0.012927054478301015,0.0,0.0,0.003693444136657433,0.0,0.006463527239150508,0.0,0.0009233610341643582,0.0,0.0,0.01569713758079409,0.0018467220683287165,0.02585410895660203,0.0,0.0,0.002770083102493075,0.003693444136657433,0.0009233610341643582,0.012003693444136657,0.007386888273314866,0.0110803324099723,0.0009233610341643582,0.008310249307479225,0.002770083102493075,0.0,0.00554016620498615,0.0018467220683287165,0.009233610341643583,0.0,0.0018467220683287165,0.002770083102493075,0.01569713758079409,0.01662049861495845,0.012003693444136657,0.0009233610341643582,0.014773776546629732,0.0,0.0,0.02123730378578024,0.007386888273314866,0.003693444136657433,0.0,0.0009233610341643582,0.0,0.027700831024930747,0.0,0.0018467220683287165,0.003693444136657433,0.0018467220683287165,0.0018467220683287165,0.003693444136657433,0.0,0.0009233610341643582,0.0,0.0,0.009233610341643583,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.003693444136657433,0.013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.0046168051708217915
259,0.01569713758079409,0.024930747922437674,0.018467220683287166,0.013850415512465374,0.007386888273314866,0.12003693444136658,0.020313942751615882,0.0332409972299169,0.17820867959372114,0.0009233610341643582,0.00554016620498615,0.012003693444136657,0.03785780240073869,0.0,0.009233610341643583,0.008310249307479225,0.036011080332409975,0.1283471837488458,0.013850415512465374,0.023084025854108958,0.11634349030470914,0.036011080332409975,0.024930747922437674,0.0009233610341643582,0.02123730378578024,0.00554016620498615,0.003693444136657433,0.018467220683287166,0.06278855032317636,0.10249307479224377,0.0046168051708217915,0.07940904893813482,0.0,0.0046168051708217915,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.002770083102493075,0.007386888273314866,0.0,0.0018467220683287165,0.002770083102493075,0.0,0.006463527239150508,0.13758079409048937,0.01569713758079409,0.010156971375807941,0.10064635272391505,0.0,0.01569713758079409,0.0009233610341643582,0.034164358264081256,0.0,0.0046168051708217915,0.0,0.0,0.008310249307479225,0.010156971375807941,0.0,0.05355493998153278,0.0,0.013850415512465374,0.0,0.0018467220683287165,0.0018467220683287165,0.0018467220683287165,0.0,0.003693444136657433,0.0,0.0,0.0,0.008310249307479225,0.002770083102493075,0.008310249307479225,0.0,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0009233610341643582,0.00554016620498615,0.0110803324099723,0.03693444136657433,0.04247460757156048,0.0,0.0046168051708217915,0.0,0.0,0.0,0.0,0.017543859649122806,0.02677746999076639,0.0,0.0009233610341643582,0.0,0.014773776546629732,0.003693444136657433,0.009233610341643583,0.003693444136657433,0.024930747922437674,0.006463527239150508,0.01662049861495845,0.0,0.0,0.009233610341643583,0.0009233610341643582,0.04524469067405355,0.00554016620498615,0.006463527239150508,0.050784856879039705,0.01662049861495845,0.007386888273314866,0.0,0.0,0.010156971375807941,0.002770083102493075,0.006463527239150508,0.02677746999076639,0.012927054478301015,0.012927054478301015,0.0018467220683287165,0.04339796860572484,0.00554016620498615,0.00554016620498615,0.024007386888273315,0.010156971375807941,0.02123730378578024,0.0,0.009233610341643583,0.0046168051708217915,0.003693444136657433,0.0110803324099723,0.008310249307479225,0.003693444136657433,0.02585410895660203,0.008310249307479225,0.0,0.010156971375807941,0.002770083102493075,0.008310249307479225,0.0018467220683287165,0.012003693444136657,0.0,0.019390581717451522,0.003693444136657433,0.003693444136657433,0.0,0.009233610341643583,0.003693444136657433,0.002770083102493075,0.0,0.0009233610341643582,0.010156971375807941,0.0018467220683287165,0.01569713758079409,0.0,0.0,0.01569713758079409,0.002770083102493075,0.0018467220683287165,0.038781163434903045,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.013850415512465374,0.0009233610341643582,0.0018467220683287165,0.0018467220683287165
260,0.027700831024930747,0.027700831024930747,0.012927054478301015,0.027700831024930747,0.014773776546629732,0.0046168051708217915,0.024930747922437674,0.03508771929824561,0.017543859649122806,0.00554016620498615,0.010156971375807941,0.003693444136657433,0.010156971375807941,0.0009233610341643582,0.008310249307479225,0.010156971375807941,0.013850415512465374,0.040627885503231764,0.061865189289012,0.012927054478301015,0.003693444136657433,0.014773776546629732,0.07848568790397045,0.0009233610341643582,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.002770083102493075,0.003693444136657433,0.014773776546629732,0.007386888273314866,0.012927054478301015,0.0,0.003693444136657433,0.0009233610341643582,0.0,0.0,0.0,0.0046168051708217915,0.055401662049861494,0.0009233610341643582,0.0,0.0,0.002770083102493075,0.007386888273314866,0.0,0.002770083102493075,0.010156971375807941,0.0046168051708217915,0.0,0.012003693444136657,0.0009233610341643582,0.003693444136657433,0.0009233610341643582,0.0046168051708217915,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.0046168051708217915,0.0,0.00554016620498615,0.0,0.006463527239150508,0.012003693444136657,0.0,0.007386888273314866,0.002770083102493075,0.0,0.00554016620498615,0.0018467220683287165,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0,0.017543859649122806,0.0,0.00554016620498615,0.023084025854108958,0.0443213296398892,0.002770083102493075,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.003693444136657433,0.008310249307479225,0.0009233610341643582,0.0,0.0018467220683287165,0.007386888273314866,0.003693444136657433,0.012003693444136657,0.003693444136657433,0.008310249307479225,0.0046168051708217915,0.0009233610341643582,0.013850415512465374,0.0,0.0,0.006463527239150508,0.0009233610341643582,0.003693444136657433,0.012927054478301015,0.003693444136657433,0.012003693444136657,0.0,0.0,0.0,0.009233610341643583,0.00554016620498615,0.009233610341643583,0.02123730378578024,0.0009233610341643582,0.003693444136657433,0.002770083102493075,0.0018467220683287165,0.002770083102493075,0.0046168051708217915,0.0009233610341643582,0.009233610341643583,0.0009233610341643582,0.0,0.0,0.009233610341643583,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0018467220683287165,0.003693444136657433,0.0,0.013850415512465374,0.0009233610341643582,0.02585410895660203,0.0009233610341643582,0.013850415512465374,0.0,0.003693444136657433,0.002770083102493075,0.0018467220683287165,0.0,0.00554016620498615,0.0,0.00554016620498615,0.0,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.002770083102493075,0.0046168051708217915,0.0018467220683287165,0.014773776546629732,0.0,0.013850415512465374,0.012003693444136657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.003693444136657433
